energy (eV),scatter (barn),capture (barn),total (barn)
3209.0679999999998,85.8524,0.05892141,85.9113214
3218.575,83.11175,0.05661754,83.1683675
3228.0809999999997,80.52195,0.05445061,80.5764006
3247.093,75.67847,0.05042044,75.7288904
3266.1059999999998,71.29891,0.04680685,71.3457169
3275.6130000000003,69.24729,0.04512336,69.2924134
3285.119,67.30133,0.0435337,67.3448637
3304.132,63.65381,0.04057035,63.6943804
3323.1440000000002,60.32781,0.03788957,60.3656996
3342.157,57.26821,0.03544137,57.3036514
3361.169,54.46518,0.0332157,54.4983957
3380.182,51.885,0.03118211,51.9161821
3399.194,49.49949,0.02931525,49.5288053
3421.664,46.92,0.02731303,46.947313
3444.133,44.55899,0.0254955,44.5844855
3466.603,42.39698,0.02384508,42.4208251
3489.072,40.41549,0.02234518,40.4378352
3511.542,38.58758,0.02097254,38.6085525
3534.011,36.92207,0.01973345,36.9418035
3556.48,35.35703,0.0185765,35.3756065
3578.949,33.90928,0.01751496,33.926795
3597.962,32.78067,0.01669458,32.7973646
3616.9750000000004,31.71062,0.01592118,31.7265412
3635.9880000000003,30.69387,0.01519044,30.7090604
3655.0,29.75021,0.01451783,29.7647278
3674.013,28.85674,0.01388486,28.8706249
3693.025,28.00374,0.01328377,28.0170238
3712.038,27.20506,0.01272528,27.2177853
3731.05,26.45088,0.0122014,26.4630814
3750.063,25.72834,0.01170206,25.7400421
3769.0750000000003,25.04571,0.01123355,25.0569436
3807.1,23.78507,0.01037672,23.7954467
3826.113,23.19684,0.009980398,23.2068204
3845.125,22.64322,0.009610252,22.6528303
3883.15,21.60074,0.008918661,21.6096587
3921.1760000000004,20.65746,0.008301114,20.6657611
3959.201,19.79096,0.007740328,19.7987003
3997.227,18.99599,0.007231958,19.003222
4035.2519999999995,18.26817,0.006772348,18.2749423
4073.278,17.59348,0.006350956,17.599831
4111.303,16.97242,0.005967813,16.9783878
4149.3279999999995,16.3969,0.005616847,16.4025168
4187.353,15.86059,0.005293355,15.8658834
4239.206,15.19112,0.004895154,15.1960152
4291.058,14.58241,0.00453865,14.5869487
4342.911,14.0267,0.004218089,14.0309181
4394.763,13.52059,0.003930761,13.5245208
4446.616,13.05209,0.003668356,13.0557584
4498.468,12.62069,0.003430283,12.6241203
4550.321000000001,12.22249,0.003213749,12.2257038
4602.173,11.85441,0.003016515,11.8574265
4651.902,11.52738,0.00284382,11.5302238
4701.63,11.2226,0.002685073,11.2252851
4751.359,10.93753,0.002538544,10.9400685
4801.0869999999995,10.67075,0.002403229,10.6731532
4900.544,10.18409,0.002161024,10.186251
5000.0,9.752598,0.001951716,9.75454972
5105.529,9.356321,0.001761069,9.35808207
5211.057,9.004708,0.001595668,9.00630367
5316.585,8.691109,0.00145156,8.69256056
5422.113,8.419684,0.001325394,8.42100939
5529.556,8.178311,0.001213101,8.1795241
5636.998,7.960013,0.001112966,7.96112597
5744.44,7.765299,0.00102502,7.76632402
5851.8820000000005,7.588508,0.0009461486,7.58945415
5959.3240000000005,7.425405,0.0008763861,7.42628139
6066.7660000000005,7.269964,0.0008132541,7.27077725
6281.65,6.9968,0.0007049432,6.99750494
6419.827,6.845296,0.0006464834,6.84594248
6558.004,6.707447,0.0005941782,6.70804118
6834.357,6.462014,0.0005072439,6.46252124
7110.71,6.251421,0.0004374188,6.25185842
7387.063,6.07405,0.0003835757,6.07443358
7471.982,6.025087,0.0003740608,6.02546106
7514.441,6.001489,0.000376499,6.0018655
7535.671,5.989905,0.0003847545,5.99028975
7556.9,5.978403,0.0004074199,5.97881042
7568.112,5.972105,0.0004355664,5.97254057
7573.718,5.968945,0.0004596934,5.96940469
7579.3240000000005,5.965795,0.0004955908,5.96629059
7584.93,5.962655,0.000554187,5.96320919
7587.733,5.961089,0.0005986723,5.96168767
7590.536,5.959526,0.000659781,5.96018578
7593.339,5.957966,0.0007473507,5.95871335
7596.142,5.956409,0.0008818855,5.95729089
7597.544000000001,5.955633,0.0009811215,5.95661412
7598.945000000001,5.954858,0.00112142,5.95597942
7599.646,5.954471,0.00121826,5.95568926
7600.347000000001,5.954084,0.001344522,5.95542852
7601.048,5.953699,0.001515623,5.95521462
7601.7480000000005,5.953314,0.001755502,5.9550695
7602.331999999999,5.952995,0.002035011,5.95503001
7602.916,5.952677,0.002419951,5.95509695
7603.5,5.952361,0.002953998,5.955315
7604.084,5.952047,0.003696037,5.95574304
7604.668000000001,5.951737,0.004723385,5.95646039
7604.96,5.951583,0.005373973,5.95695697
7605.2519999999995,5.95143,0.006134653,5.95756465
7605.544,5.951279,0.007021388,5.95830039
7605.836,5.951129,0.008051613,5.95918061
7606.42,5.950835,0.01061929,5.96145429
7607.004,5.950548,0.01400339,5.96455139
7607.588000000001,5.950272,0.01838414,5.96865614
7608.172,5.950008,0.02394587,5.97395387
7608.756,5.949756,0.03086195,5.98061795
7609.34,5.949519,0.03927535,5.98879435
7609.924,5.949297,0.04927592,5.99857292
7610.508,5.94909,0.06087618,6.00996618
7611.092,5.948896,0.0739886,6.0228846
7611.968,5.948625,0.09600755,6.04463255
7612.844,5.948366,0.119703,6.068069
7613.72,5.9481,0.1432465,6.0913465
7614.5960000000005,5.947806,0.1644081,6.1122141
7615.355,5.947511,0.1790363,6.1265473
7616.1140000000005,5.947168,0.1888425,6.1360105
7616.773,5.946824,0.1927208,6.1395448
7617.0,5.946695,0.192992,6.139687
7617.594999999999,5.946331,0.1910857,6.1374167
7618.089,5.946003,0.1867029,6.1327059
7618.583,5.945653,0.1799652,6.1256182
7619.136,5.945239,0.1699641,6.1152031
7619.688,5.944807,0.1578577,6.1026647
7620.793,5.943909,0.129503,6.073412
7622.247,5.942723,0.09031999,6.03304299
7622.974,5.942151,0.07238523,6.01453623
7623.7,5.941602,0.05653181,5.99813381
7624.427,5.941077,0.04305606,5.98413306
7625.154,5.940578,0.03205425,5.97263225
7625.518,5.940336,0.02743943,5.96777543
7625.881,5.940101,0.02339248,5.96349348
7626.244,5.939871,0.01986269,5.95973369
7626.607,5.939646,0.01680862,5.95645462
7626.927000000001,5.93945,0.01447605,5.95392605
7627.247,5.939258,0.0124487,5.9517067
7627.567,5.939068,0.01069636,5.94976436
7627.887,5.938881,0.009189703,5.9480707
7628.206999999999,5.938696,0.007900718,5.94659672
7628.527,5.938512,0.006803087,5.94531509
7628.847000000001,5.93833,0.005872412,5.94420241
7629.166,5.93815,0.005088612,5.94323861
7629.486000000001,5.93797,0.004426614,5.94239661
7629.8060000000005,5.937791,0.003871001,5.941662
7630.126,5.937613,0.003405748,5.94101875
7630.445,5.937437,0.003017902,5.9404549
7631.085,5.937084,0.002421329,5.93950533
7631.724,5.936733,0.002004845,5.93873785
7632.364,5.936383,0.001710506,5.93809351
7633.003000000001,5.936034,0.001499573,5.93753357
7633.643,5.935685,0.00134418,5.93702918
7634.282,5.935337,0.001226614,5.93656361
7635.561,5.93464,0.001060216,5.93570022
7636.84,5.933944,0.0009461533,5.93489015
7638.119,5.933249,0.0008611276,5.93411013
7639.398,5.932554,0.0007944311,5.93334843
7641.956,5.931165,0.0006959079,5.93186091
7644.514,5.929778,0.0006267485,5.93040475
7647.072,5.928392,0.0005758661,5.92896787
7650.794,5.926379,0.0005227563,5.92690176
7654.514999999999,5.92437,0.0004857313,5.92485573
7661.956999999999,5.920363,0.0004378353,5.92080084
7669.399,5.91637,0.0004083624,5.91677836
7676.841,5.912394,0.0003893939,5.91278339
7695.447,5.902517,0.0003621014,5.9028791
7714.052,5.892733,0.0003474344,5.89308043
7751.263000000001,5.873439,0.0003313546,5.87377035
7825.685,5.835935,0.0003141516,5.83624915
7974.528,5.764994,0.0002914548,5.76528545
8381.466,5.595292,0.0002451252,5.59553713
8788.403,5.45047,0.0002094003,5.4506794
9195.34,5.324867,0.0001809061,5.32504791
9602.277,5.216885,0.000157739,5.21704274
10000.0,5.12533,0.0001392125,5.12546921
10528.72,5.017622,0.0001192882,5.01774129
11057.44,4.925802,0.000103423,4.92590542
11586.16,4.845684,9.062868e-05,4.84577463
12114.88,4.773913,8.012129e-05,4.77399312
12731.93,4.701075,7.020145e-05,4.7011452
13348.98,4.637196,6.210167e-05,4.6372581
13966.03,4.579758,5.548247e-05,4.57981348
14583.07,4.528636,5.000367e-05,4.528686
15728.960000000001,4.447241,4.211547e-05,4.44728312
16874.85,4.379185,3.631575e-05,4.37922132
18020.74,4.321276,3.197983e-05,4.32130798
19166.63,4.271265,2.870276e-05,4.2712937
20000.0,4.238967,2.683389e-05,4.23899383
21225.92,4.200046,2.468809e-05,4.20007069
22451.84,4.172787,2.311434e-05,4.17281011
24903.68,4.129441,2.124084e-05,4.12946224
26727.08,4.104739,2.074781e-05,4.10475975
29006.34,4.080635,2.112645e-05,4.08065613
30943.71,4.064931,2.257374e-05,4.06495357
31912.4,4.05847,2.399605e-05,4.058494
32881.08,4.052892,2.662822e-05,4.05291863
33336.93,4.05056,2.891434e-05,4.05058891
33564.86,4.049464,3.061875e-05,4.04949462
33792.78,4.048413,3.29949e-05,4.048446
34020.71,4.047409,3.6519e-05,4.04744552
34248.630000000005,4.046451,4.216531e-05,4.04649317
34362.6,4.045989,4.641826e-05,4.04603542
34476.560000000005,4.045541,5.2323e-05,4.04559332
34590.52,4.045105,6.082834e-05,4.04516583
34647.5,4.044893,6.658397e-05,4.04495958
34704.48,4.044684,7.385106e-05,4.04475785
34757.9,4.044492,8.251495e-05,4.04457452
34811.32,4.044305,9.370112e-05,4.0443987
34864.74,4.044122,0.0001085068,4.04423051
34918.159999999996,4.043946,0.0001286832,4.04407468
34944.87,4.04386,0.0001409742,4.04400097
34971.58,4.043777,0.0001562621,4.04393326
34998.29,4.043696,0.000174803,4.0438708
35025.0,4.04362,0.0001975752,4.04381758
35051.71,4.043549,0.0002259783,4.04377498
35078.42,4.043483,0.0002620447,4.04374504
35105.13,4.043426,0.0003088183,4.04373482
35131.84,4.043382,0.0003710254,4.04375303
35151.43,4.043361,0.0004306563,4.04379166
35171.02,4.043351,0.0005048443,4.04385584
35190.61,4.043361,0.0006043592,4.04396536
35210.19,4.043399,0.0007387102,4.04413771
35229.78,4.043479,0.0009262856,4.04440529
35239.58,4.043542,0.001049355,4.04459136
35249.37,4.043627,0.001199469,4.04482647
35259.17,4.043741,0.001385262,4.04512626
35268.96,4.043891,0.001616829,4.04550783
35278.75,4.044093,0.001911645,4.04600465
35288.54,4.044371,0.002301086,4.04667209
35296.11,4.044661,0.00269454,4.04735554
35303.68,4.045044,0.003201639,4.04824564
35311.25,4.045559,0.003870725,4.04942973
35318.81,4.046268,0.004777184,4.05104518
35322.600000000006,4.046728,0.005358359,4.05208636
35326.38,4.047282,0.006052773,4.05333477
35330.17,4.04796,0.006898721,4.05485872
35333.950000000004,4.0488,0.007941238,4.05674124
35337.74,4.049868,0.009258608,4.05912661
35341.520000000004,4.051249,0.01095444,4.06220344
35345.3,4.053097,0.01321233,4.06630933
35349.079999999994,4.055689,0.01636483,4.07205383
35352.2,4.058794,0.0201236,4.0789176
35353.759999999995,4.060886,0.02265008,4.08353608
35355.32,4.063529,0.0258334,4.0893624
35356.88,4.066949,0.02994469,4.09689369
35358.439999999995,4.071479,0.03537987,4.10685887
35360.0,4.077597,0.04270732,4.12030432
35361.549999999996,4.08591,0.0526487,4.1385587
35363.11,4.097432,0.06640843,4.16384043
35364.67,4.113308,0.08534859,4.19865659
35365.45,4.123335,0.0973027,4.2206377
35366.229999999996,4.135036,0.1112459,4.2462819
35367.78,4.164179,0.1459563,4.3101353
35369.34,4.203088,0.1922701,4.3953581
35370.899999999994,4.253632,0.2524025,4.5060345
35372.46,4.317641,0.3285199,4.6461609
35374.009999999995,4.395857,0.4214965,4.8173535
35375.18,4.464823,0.5034518,4.9682748
35376.35,4.542034,0.5951809,5.1372149
35377.520000000004,4.626698,0.6957397,5.3224377
35378.689999999995,4.717481,0.8035374,5.5210184
35381.03,4.909269,1.031178,5.940447
35382.200000000004,5.004947,1.144688,6.149635
35383.36,5.095538,1.252122,6.34766
35384.310000000005,5.164248,1.333572,6.49782
35385.25,5.225482,1.406123,6.631605
35386.2,5.278856,1.469317,6.748173
35387.14,5.321754,1.520057,6.841811
35387.78,5.344673,1.547126,6.891799
35388.41,5.361896,1.56743,6.929326
35389.049999999996,5.373733,1.581332,6.955065
35389.68,5.379654,1.588208,6.967862
35390.0,5.380455,1.589081,6.969536
35391.020000000004,5.373074,1.580065,6.953139
35392.04,5.350845,1.553421,6.904266
35392.82,5.324298,1.521715,6.846013
35393.590000000004,5.290544,1.481463,6.772007
35394.37,5.249383,1.432424,6.681807
35395.14,5.202655,1.376787,6.579442
35396.13,5.135082,1.296375,6.431457
35397.119999999995,5.060917,1.208161,6.269078
35399.090000000004,4.901835,1.019044,5.920879
35401.07,4.739412,0.8260601,5.5654721
35402.06,4.661446,0.7334575,5.3949035
35403.03999999999,4.588122,0.6463871,5.2345091
35404.030000000006,4.518897,0.5642019,5.0830989
35405.020000000004,4.455218,0.4886163,4.9438343
35406.01,4.397487,0.420107,4.817594
35406.99,4.346354,0.3594409,4.7057949
35407.979999999996,4.300724,0.3053163,4.6060403
35408.96000000001,4.2613,0.2585654,4.5198654
35409.950000000004,4.226929,0.217817,4.444746
35410.93,4.19787,0.1833775,4.3812475
35411.92,4.173038,0.1539566,4.3269946
35412.909999999996,4.152232,0.1293147,4.2815467
35413.9,4.134932,0.1088344,4.2437664
35414.880000000005,4.120772,0.09207899,4.21285099
35415.87,4.109004,0.07816168,4.18716568
35416.85,4.099458,0.0668777,4.1663357
35417.84,4.09157,0.05756141,4.14913141
35418.82,4.085188,0.05002904,4.13521704
35420.090000000004,4.0786,0.04226051,4.12086051
35421.36,4.073482,0.036234,4.109716
35422.63,4.069471,0.03151643,4.10098743
35423.9,4.066287,0.02777804,4.09406504
35425.17,4.063723,0.02477194,4.08849494
35426.439999999995,4.061624,0.02231563,4.08393963
35428.969999999994,4.058413,0.01856662,4.07697962
35431.51,4.056047,0.01581218,4.07185918
35434.05,4.054225,0.01369847,4.06792347
35436.59,4.052773,0.01201844,4.06479144
35439.119999999995,4.05159,0.01065413,4.06224413
35444.200000000004,4.049767,0.008559482,4.05832648
35449.27,4.048442,0.00704697,4.05548897
35454.350000000006,4.04744,0.005911147,4.05335115
35459.42,4.046665,0.005038607,4.05170361
35466.47,4.045842,0.004122005,4.04996401
35473.520000000004,4.045221,0.003438626,4.04865963
35480.57,4.044737,0.002912756,4.04764976
35487.619999999995,4.044351,0.00249946,4.04685046
35494.67,4.044037,0.002169342,4.04620634
35501.72,4.043777,0.001901623,4.04567862
35508.770000000004,4.043559,0.001681455,4.04524046
35515.810000000005,4.043374,0.001498414,4.04487241
35529.909999999996,4.043076,0.001213976,4.04428998
35544.01,4.042846,0.0010074,4.0438534
35558.10999999999,4.04266,0.0008487613,4.04350876
35572.2,4.042505,0.000725283,4.04323028
35590.25,4.042339,0.0006040556,4.04294306
35608.29,4.042201,0.0005120207,4.04271302
35626.34,4.042082,0.0004404149,4.04252242
35644.380000000005,4.041975,0.0003836583,4.04235866
35662.43,4.04188,0.0003378697,4.04221787
35680.47,4.041794,0.0003008759,4.04209488
35716.55,4.041637,0.000244129,4.04188113
35752.64,4.041495,0.00020305,4.04169805
35788.729999999996,4.041366,0.0001726986,4.0415387
35824.82,4.041245,0.0001496408,4.04139464
35860.9,4.04113,0.0001317207,4.04126172
35900.380000000005,4.04101,0.0001164931,4.04112649
35939.850000000006,4.040895,0.0001049559,4.04099996
35979.32,4.040782,9.461107e-05,4.04087661
36018.79,4.040675,8.681682e-05,4.04076182
36097.73,4.040466,7.4509e-05,4.04054051
36176.67,4.040267,6.580767e-05,4.04033281
36255.62,4.040077,5.947553e-05,4.04013648
36334.560000000005,4.039897,5.512017e-05,4.03995212
36413.5,4.039719,5.111195e-05,4.03977011
36492.44,4.039553,4.841635e-05,4.03960142
36650.33,4.039237,4.423401e-05,4.03928123
36808.21,4.038948,4.151429e-05,4.03898951
37123.98,4.038448,3.850516e-05,4.03848651
37412.68,4.038086,3.727075e-05,4.03812327
37701.38,4.037816,3.680545e-05,4.03785281
38512.909999999996,4.03759,3.759366e-05,4.03762759
39324.43,4.03822,4.000418e-05,4.03826
40135.96,4.038418,4.351635e-05,4.03846152
40947.48,4.031902,4.807277e-05,4.03195007
41805.91,4.026704,5.426994e-05,4.02675827
42664.340000000004,4.023703,6.221484e-05,4.02376521
43522.770000000004,4.023645,7.249121e-05,4.02371749
44381.19,4.027675,8.60027e-05,4.027761
45317.66,4.039047,0.0001062462,4.03915325
45785.899999999994,4.048609,0.0001194117,4.04872841
46254.13,4.061727,0.0001353553,4.06186236
46683.35,4.077834,0.0001531441,4.07798714
47112.56,4.098977,0.0001748289,4.09915183
47541.78,4.126714,0.0002015881,4.12691559
47970.99,4.163305,0.0002351211,4.16354012
48322.17,4.202391,0.0002695189,4.20266052
48673.340000000004,4.252296,0.0003121024,4.2526081
49024.520000000004,4.316654,0.0003655674,4.31701957
49375.69,4.400876,0.0004339086,4.40130991
49687.85,4.499649,0.0005124707,4.50016147
49843.93,4.560124,0.0005599788,4.56068398
50000.0,4.629938,0.0006143938,4.63055239
50200.630000000005,4.73659,0.0006968143,4.73728681
50401.25,4.867269,0.0007969008,4.8680659
50601.880000000005,5.028112,0.0009190973,5.0290311
50702.19,5.123446,0.0009910976,5.1244371
50802.5,5.23068,0.001071779,5.23175178
50934.32,5.382281,0.001193474,5.38347447
51066.130000000005,5.555989,0.001336613,5.55732561
51197.939999999995,5.766364,0.001506331,5.76787033
51263.85,5.888394,0.001603377,5.88999738
51329.75,6.02307,0.001709558,6.02477956
51391.97,6.164121,0.001819837,6.16594084
51454.18,6.319735,0.001940611,6.32167561
51516.39,6.491648,0.00207312,6.49372112
51578.600000000006,6.682956,0.002219576,6.68517558
51640.810000000005,6.890189,0.00238118,6.89257018
51703.020000000004,7.114887,0.002560197,7.1174472
51765.23,7.36815,0.002759685,7.37090969
51827.44,7.652643,0.00298152,7.65562452
51886.14,7.955721,0.003215595,7.9589366
51944.829999999994,8.295634,0.003475958,8.29910996
52003.53,8.678806,0.003767162,8.68257316
52062.22,9.112533,0.004094351,9.11662735
52120.92,9.602212,0.00446132,9.60667332
52179.61,10.1594,0.004876204,10.1642762
52208.96,10.46526,0.00510298,10.470363
52238.310000000005,10.79346,0.005345572,10.7988056
52267.66,11.14273,0.005603066,11.1483331
52297.0,11.51589,0.005876433,11.5217664
52339.520000000004,12.11541,0.006306449,12.1217165
52382.04,12.77685,0.006779106,12.7836291
52424.560000000005,13.50479,0.007298583,13.5120886
52467.07,14.30249,0.007867102,14.3103571
52509.590000000004,15.18369,0.008494219,15.1921842
52552.1,16.15272,0.009182818,16.1619028
52594.62,17.21738,0.009938211,17.2273182
52637.13,18.38317,0.01076403,18.393934
52664.420000000006,19.18993,0.01133468,19.2012647
52691.71,20.04431,0.01193829,20.0562483
52719.0,20.93721,0.01256843,20.9497784
52746.29,21.8738,0.01322861,21.8870286
52800.87,23.87477,0.01463604,23.889406
52855.439999999995,26.02749,0.01614512,26.0436351
52964.6,30.47936,0.01924713,30.4986071
53019.18,32.59766,0.02071127,32.6183713
53046.47,33.55771,0.02136992,33.5790799
53073.75,34.42672,0.02196236,34.4486824
53110.32,35.41267,0.02262738,35.4352974
53146.88,36.15262,0.02311609,36.1757361
53165.16,36.41982,0.02328714,36.4431071
53183.439999999995,36.61138,0.02340441,36.6347844
53220.0,36.76961,0.02347963,36.7930896
53244.979999999996,36.69876,0.02340465,36.7221647
53269.96,36.47872,0.02322472,36.5019447
53294.94,36.11094,0.02294126,36.1338813
53319.909999999996,35.62277,0.02257372,35.6453437
53344.89,35.02047,0.02212679,35.0425968
53369.87,34.32558,0.0216152,34.3471952
53394.85,33.53786,0.02103906,33.5588991
53419.82,32.67083,0.02040886,32.6912389
53469.78,30.80542,0.01906067,30.8244807
53519.73,28.82909,0.01764244,28.8467324
53619.630000000005,24.92631,0.01485155,24.9411616
53664.94,23.26487,0.01366997,23.27854
53710.24,21.70277,0.01256137,21.7153314
53755.549999999996,20.26003,0.01153959,20.2715696
53800.85,18.93722,0.01060439,18.9478244
53846.159999999996,17.7259,0.009749288,17.7356493
53891.46,16.62524,0.008973399,16.6342134
53936.770000000004,15.62557,0.0082696,15.6338396
53982.07,14.71951,0.007632452,14.7271425
54029.3,13.86689,0.007033533,13.8739235
54076.520000000004,13.09753,0.00649365,13.1040237
54123.74,12.40328,0.00600693,12.4092869
54170.96,11.7768,0.005568103,11.7823681
54218.19,11.20942,0.005170972,11.214591
54265.41,10.69605,0.004811892,10.7008619
54312.63,10.23033,0.004486337,10.2348163
54359.85,9.806687,0.004190359,9.81087736
54407.079999999994,9.421321,0.00392125,9.42524225
54454.299999999996,9.069606,0.003675738,9.07328174
54501.52,8.748162,0.003451427,8.75161343
54548.74,8.454085,0.003246266,8.45733127
54595.97,8.184009,0.003057879,8.18706688
54643.19,7.936058,0.002884946,7.93894295
54690.41,7.707827,0.002725767,7.71055277
54737.630000000005,7.497223,0.002578876,7.49980188
54792.74,7.271867,0.00242167,7.27428867
54847.85,7.065871,0.002277931,7.06814893
54902.96,6.879337,0.002146433,6.88148343
54958.07,6.71001,0.002025637,6.71203564
55068.29,6.412005,0.001812222,6.41381722
55178.5,6.160102,0.001630721,6.16173272
55282.829999999994,5.956353,0.001482888,5.95783589
55387.159999999996,5.779216,0.001353408,5.78056941
55491.49,5.625398,0.001239987,5.62663799
55595.82,5.492147,0.001140702,5.4932877
55700.149999999994,5.374696,0.00105226,5.37574826
55804.479999999996,5.272193,0.0009740599,5.27316706
56013.130000000005,5.101982,0.0008414494,5.10282345
56203.94,4.962561,0.0007427903,4.96330379
56394.74,4.836137,0.0006605624,4.83679756
56585.549999999996,4.728862,0.0005913194,4.72945332
56776.350000000006,4.637121,0.0005325787,4.63765358
56965.37,4.559086,0.0004830486,4.55956905
57154.39,4.490492,0.0004398671,4.49093187
57532.43,4.377401,0.000369649,4.37777065
57910.47,4.287962,0.0003152097,4.28827721
58288.5,4.215781,0.0002722225,4.21605322
58666.54,4.156598,0.0002378139,4.15683581
59044.58,4.107039,0.0002097227,4.10724872
59422.62,4.064908,0.0001864813,4.06509448
59800.659999999996,4.028649,0.0001670537,4.02881605
60381.299999999996,3.981835,0.0001429435,3.98197794
60961.93,3.946837,0.000124014,3.94696101
61542.560000000005,3.918454,0.000108754,3.91856275
62123.19,3.894592,9.63427e-05,3.89468834
62872.659999999996,3.86891,8.35169e-05,3.86899352
63622.12,3.847453,7.329937e-05,3.8475263
64371.579999999994,3.829182,6.502651e-05,3.82924703
65121.04000000001,3.813372,5.823857e-05,3.81343024
66241.39,3.793253,5.018034e-05,3.79330318
67361.73,3.77628,4.396167e-05,3.77632396
68482.07,3.76151,3.900533e-05,3.76154901
69602.41,3.748054,3.500105e-05,3.748089
71274.39000000001,3.729374,3.037039e-05,3.72940437
72946.37,3.712808,2.68634e-05,3.71283486
74618.35,3.697738,2.412422e-05,3.69776212
76290.31999999999,3.683828,2.196119e-05,3.68384996
78691.12000000001,3.665393,1.958646e-05,3.66541259
81091.91,3.648293,1.781776e-05,3.64831082
85893.5,3.623361,1.545518e-05,3.62337646
88991.13,3.609383,1.448641e-05,3.60939749
92088.75,3.589992,1.382212e-05,3.59000582
98284.0,3.547019,1.319499e-05,3.5470322
99469.0,3.539018,1.317893e-05,3.53903118
100000.0,3.53632,1.31838e-05,3.53633318
101432.8,3.529123,1.324237e-05,3.52913624
102865.5,3.521994,1.336532e-05,3.52200737
105730.90000000001,3.507946,1.393001e-05,3.50795993
107163.7,3.501017,1.447115e-05,3.50103147
108596.4,3.493905,1.534094e-05,3.49392034
110029.1,3.486599,1.674648e-05,3.48661575
111461.8,3.479361,1.922539e-05,3.47938023
111945.5,3.476939,2.05906e-05,3.47695959
112429.20000000001,3.474528,2.237888e-05,3.47455038
112912.9,3.472132,2.476134e-05,3.47215676
113396.5,3.469751,2.785409e-05,3.46977885
113880.2,3.467396,3.242524e-05,3.46742843
114122.0,3.466231,3.54873e-05,3.46626649
114363.8,3.465078,3.942482e-05,3.46511742
114605.70000000001,3.463939,4.441228e-05,3.46398341
114847.5,3.462819,5.081737e-05,3.46286982
115089.3,3.461718,5.89167e-05,3.46177692
115331.1,3.460655,7.023922e-05,3.46072524
115489.3,3.459985,8.014326e-05,3.46006514
115647.4,3.459345,9.2834e-05,3.45943783
115805.5,3.458745,0.0001094651,3.45885447
115963.6,3.458199,0.0001318431,3.45833084
116042.7,3.457952,0.0001457989,3.4580978
116121.8,3.457734,0.0001629678,3.45789697
116200.9,3.457536,0.0001824361,3.45771844
116279.90000000001,3.457376,0.0002061064,3.45758211
116359.0,3.457268,0.0002358752,3.45750388
116438.0,3.457223,0.0002730217,3.45749602
116517.09999999999,3.457261,0.0003203469,3.45758135
116596.09999999999,3.457415,0.0003817988,3.4577968
116661.20000000001,3.457663,0.0004474682,3.45811047
116726.3,3.458063,0.0005327127,3.45859571
116791.40000000001,3.458678,0.0006459016,3.4593239
116824.0,3.459064,0.0007128124,3.45977681
116856.5,3.459559,0.0007940545,3.46035305
116889.09999999999,3.460175,0.0008916114,3.46106661
116921.6,3.460932,0.001008299,3.4619403
116954.2,3.461876,0.001150384,3.46302638
116986.7,3.463053,0.001324647,3.46437765
117019.3,3.464548,0.001543036,3.46609104
117051.8,3.46646,0.001819979,3.46827998
117084.40000000001,3.468964,0.00218074,3.47114474
117116.9,3.472243,0.002652051,3.47489505
117139.0,3.475125,0.003066487,3.47819149
117161.1,3.478786,0.003593901,3.4823799
117183.2,3.483482,0.004272403,3.4877544
117205.3,3.489633,0.005164796,3.4947978
117227.4,3.49791,0.006371653,3.50428165
117238.5,3.503184,0.007144,3.510328
117249.5,3.509381,0.008054364,3.51743536
117260.6,3.516871,0.009158417,3.52602942
117271.6,3.525901,0.01049433,3.53639533
117282.6,3.537081,0.01215493,3.54923593
117293.59999999999,3.551174,0.01425673,3.56543073
117302.90000000001,3.566156,0.0165001,3.5826561
117312.20000000001,3.58496,0.01932634,3.60428634
117321.5,3.609016,0.02295635,3.63197235
117330.8,3.640541,0.02773322,3.66827422
117340.1,3.683151,0.03421801,3.71736901
117344.8,3.710716,0.03842714,3.74914314
117349.40000000001,3.743041,0.04337515,3.78641615
117354.1,3.783125,0.04952614,3.83265114
117358.7,3.831391,0.05695159,3.88834259
117363.40000000001,3.892964,0.06644986,3.95941386
117368.0,3.969285,0.07825537,4.04754037
117371.8,4.048124,0.09048117,4.13860517
117375.59999999999,4.145366,0.1055957,4.2509617
117379.4,4.265682,0.1243396,4.3900216
117383.2,4.414382,0.1475582,4.5619402
117385.1,4.501121,0.1611245,4.6622455
117387.0,4.597028,0.1761413,4.7731693
117388.90000000001,4.702718,0.1927084,4.8954264
117390.8,4.818715,0.2109112,5.0296262
117392.7,4.945403,0.2308138,5.1762168
117394.6,5.082986,0.2524519,5.3354379
117398.3,5.38181,0.2995277,5.6813377
117402.40000000001,5.756345,0.3586729,6.1150179
117406.4,6.154214,0.4216738,6.5758878
117410.5,6.574787,0.48848,7.063267
117414.5,6.970172,0.5515343,7.5217063
117417.90000000001,7.270897,0.5997334,7.8706304
117419.6,7.402362,0.6209087,8.0232707
117421.3,7.518045,0.6396281,8.1576731
117423.0,7.615793,0.6555475,8.2713405
117424.70000000001,7.693728,0.6683653,8.3620933
117426.4,7.75031,0.677833,8.428143
117428.09999999999,7.784396,0.6837636,8.4681596
117430.0,7.795015,0.6860632,8.4810782
117431.90000000001,7.776356,0.6837408,8.4600968
117433.7,7.732052,0.6773287,8.4093807
117435.5,7.662811,0.6669635,8.3297745
117437.29999999999,7.570131,0.6528743,8.2230053
117439.2,7.449063,0.6343006,8.0833636
117441.0,7.314848,0.613586,7.928434
