energy (eV),scatter (barn),capture (barn),total (barn)
524910.0,5.239971,0.0009532523,5.24092425
525151.9,5.373405,0.0009665629,5.37437156
525393.8,5.530984,0.0009770888,5.53196109
525635.7000000001,5.712641,0.0009829748,5.71362397
525877.5,5.910593,0.0009829021,5.9115759
526328.8,6.288595,0.0009601552,6.28955516
526554.4,6.459993,0.00093723,6.46093023
526780.0,6.606424,0.0009067901,6.60733079
527005.7000000001,6.720588,0.0008698938,6.72145789
527231.2999999999,6.798175,0.0008281068,6.79900311
527456.9,6.839383,0.0007832639,6.84016626
527682.5,6.846628,0.0007370624,6.84736506
527940.7000000001,6.818468,0.0006844384,6.81915244
528198.9,6.759565,0.0006336675,6.76019867
528457.1,6.678422,0.0005857585,6.67900776
528715.2000000001,6.581816,0.0005412948,6.58235729
529231.6,6.362893,0.0004636184,6.36335662
529747.9,6.13515,0.0004003084,6.13555031
530196.1,5.943989,0.0003553091,5.94434431
530644.2,5.764467,0.0003178956,5.7647849
531092.4,5.598349,0.0002866304,5.59863563
531540.5,5.446027,0.0002603965,5.4462874
532396.1000000001,5.191146,0.0002210406,5.19136704
533251.7,4.976614,0.0001917898,4.97680579
534107.2999999999,4.794807,0.0001695328,4.79497653
534962.9,4.639059,0.0001522225,4.63921122
536022.2,4.475701,0.0001358374,4.47583684
537081.5,4.337529,0.0001233985,4.3376524
538140.7999999999,4.219733,0.0001139265,4.21984693
539200.0,4.116879,0.0001065362,4.11698554
540850.1,3.982941,9.871517e-05,3.98303972
542500.1000000001,3.873587,9.525985e-05,3.87368226
543118.8999999999,3.837896,9.574606e-05,3.83799175
543737.7,3.80496,9.847802e-05,3.80505848
544047.1,3.789602,0.0001016159,3.78970362
544356.5,3.775075,0.0001069953,3.775182
544665.9,3.761899,0.0001175896,3.76201659
544820.6,3.756079,0.0001264828,3.75620548
544975.2,3.751067,0.0001393728,3.75120637
545055.7999999999,3.749068,0.000149237,3.74921724
545136.4,3.74775,0.0001625862,3.74791259
545217.0,3.747395,0.0001808256,3.74757583
545297.5,3.748349,0.0002056271,3.74855463
545378.1,3.751903,0.0002433433,3.75214634
545418.4,3.755231,0.0002697837,3.75550078
545458.7,3.760125,0.0003037865,3.76042879
545499.0,3.767236,0.0003484036,3.7675844
545539.2999999999,3.777507,0.0004080327,3.77791503
545579.6000000001,3.792869,0.000491633,3.79336063
545599.7000000001,3.803437,0.0005469272,3.80398393
545619.7999999999,3.816698,0.000614764,3.81731276
545642.4,3.835873,0.0007108172,3.83658382
545664.9,3.861088,0.0008347557,3.86192276
545687.5,3.895136,0.0009994081,3.89613541
545710.0,3.941658,0.001221282,3.94287928
545732.6,4.006907,0.00152888,4.00843588
545755.1000000001,4.097887,0.001953813,4.09984081
545766.4,4.155867,0.002223126,4.15809013
545777.7000000001,4.22299,0.002533946,4.22552395
545800.2,4.382676,0.00327058,4.38594658
545837.4,4.672633,0.004602908,4.67723591
545846.7000000001,4.731367,0.004872702,4.7362397
545856.0,4.776879,0.005082221,4.78196122
545865.3,4.805886,0.0052167,4.8111027
545874.5,4.816187,0.005266279,4.82145328
545881.3,4.811535,0.00524739,4.81678239
545888.0,4.796942,0.005183557,4.80212556
545901.5,4.740217,0.004931859,4.74514886
545915.0,4.654872,0.004551952,4.65942395
545928.4,4.553512,0.004101362,4.55761336
545955.4,4.343225,0.003172993,4.34639799
545968.9,4.250304,0.002767962,4.25307196
545982.3,4.170804,0.002426241,4.17323024
545994.8999999999,4.107986,0.002161542,4.11014754
546007.4,4.056337,0.001949961,4.05828696
546019.9,4.014121,0.001784144,4.01590514
546032.4,3.980083,0.001658922,3.98174192
546045.0,3.952919,0.001569378,3.95448838
546057.5,3.932173,0.001513874,3.93368687
546070.0,3.916994,0.001490062,3.91848406
546082.5,3.907061,0.00149818,3.90855918
546099.2999999999,3.902027,0.001563706,3.90359071
546114.0,3.906252,0.001681749,3.90793375
546128.6,3.920172,0.001870756,3.92204276
546143.2000000001,3.94666,0.002154393,3.94881439
546157.8,3.989883,0.002563809,3.99244681
546172.4,4.054867,0.0031336,4.0580006
546187.0,4.145888,0.00388805,4.14977605
546201.6,4.263289,0.00481635,4.26810535
546216.2000000001,4.399429,0.005843863,4.40527286
546226.8,4.500088,0.006568401,4.5066564
546237.3,4.590577,0.007184206,4.59776121
546247.7999999999,4.661466,0.007621797,4.6690878
546258.2999999999,4.703786,0.007820144,4.71160614
546264.3,4.712863,0.007812863,4.72067586
546270.0,4.710833,0.00772374,4.71855674
546275.7000000001,4.698624,0.007558141,4.70618214
546287.1,4.64659,0.007027311,4.65361731
546298.5,4.565843,0.006301864,4.57214486
546309.7999999999,4.469359,0.005487792,4.47484679
546332.6,4.269737,0.003897297,4.2736343
546344.0,4.182585,0.003233283,4.18581828
546355.2999999999,4.108847,0.002685702,4.1115327
546368.7000000001,4.037652,0.002170832,4.03982283
546382.1,3.981851,0.001778525,3.98362953
546395.5,3.938347,0.001481044,3.93982804
546408.8,3.90446,0.001255541,3.90571554
546422.2,3.877341,0.001079854,3.87842085
546435.5,3.855648,0.0009429844,3.85659098
546448.9,3.837756,0.0008330048,3.838589
546462.2,3.822992,0.0007445578,3.82373656
546489.0,3.799701,0.000610073,3.80031107
546515.7000000001,3.782349,0.0005147096,3.78286371
546542.4,3.768875,0.0004441966,3.7693192
546569.1,3.758108,0.000390559,3.75849856
546593.2,3.750077,0.0003524032,3.7504294
546617.2999999999,3.743259,0.000321436,3.74358044
546665.4,3.7323,0.000274904,3.7325749
546713.5,3.723675,0.0002413947,3.72391639
546761.6,3.716595,0.0002161675,3.71681117
546809.7,3.710652,0.0001968284,3.71084883
546857.7999999999,3.705559,0.000181728,3.70574073
546954.0,3.697201,0.0001602434,3.69736124
547050.3,3.690191,0.0001448757,3.69033588
547146.5,3.68421,0.0001338957,3.6843439
547338.8999999999,3.674191,0.0001195933,3.67431059
547666.8,3.660487,0.0001068114,3.66059381
547994.7,3.64905,0.0001002344,3.64915023
548650.4,3.629974,9.416245e-05,3.63006816
549961.7999999999,3.601944,9.140454e-05,3.6020354
551330.4,3.584668,9.276874e-05,3.58476077
552927.0,3.580927,9.707696e-05,3.58102408
554523.6,3.595538,0.0001036237,3.59564162
556120.2,3.634156,0.0001127599,3.63426876
556918.5,3.663734,0.0001183815,3.66385238
557716.8,3.701223,0.0001247946,3.70134779
559053.9,3.784989,0.0001375898,3.78512659
560390.9,3.899024,0.0001532749,3.89917728
561059.5,3.969312,0.0001623525,3.96947435
561728.0,4.048806,0.0001722662,4.04897827
562396.5,4.13775,0.0001830213,4.13793302
563065.0,4.236477,0.0001946256,4.23667163
564008.0,4.393342,0.0002124604,4.39355446
564951.0,4.56797,0.0002316478,4.56820165
566836.9,4.936599,0.0002706854,4.93686969
567779.9,5.11272,0.000288831,5.11300883
568722.9,5.257177,0.0003035522,5.25748055
569194.4,5.312923,0.000309277,5.31323228
569665.8999999999,5.355066,0.0003137066,5.35537971
570137.4,5.381983,0.0003167273,5.38229973
570608.8,5.391879,0.0003182179,5.39219722
571148.2,5.380737,0.0003179743,5.38105497
571609.1,5.352016,0.0003161634,5.35233216
572069.9,5.307053,0.000313061,5.30736606
572530.7,5.247445,0.0003088535,5.24775385
572991.5,5.174519,0.0003037049,5.17482271
573452.4,5.089782,0.000297794,5.09007979
573913.2000000001,4.994366,0.0002913021,4.9946573
574834.7999999999,4.780003,0.0002774262,4.78028043
576678.1,4.306831,0.0002521952,4.3070832
578521.3,3.831768,0.0002377033,3.8320057
578882.5,3.742042,0.0002371992,3.7422792
579605.0,3.567118,0.0002392261,3.56735723
580327.5,3.399182,0.0002463053,3.39942831
581050.0,3.239948,0.0002601157,3.24020812
581772.5,3.093202,0.0002833849,3.09348539
582224.1,3.011182,0.0003045474,3.01148655
582675.7000000001,2.940362,0.000332334,2.94069433
583127.3,2.886906,0.0003689281,2.88727493
583353.1,2.86902,0.0003911356,2.86941114
583578.7999999999,2.859064,0.0004164488,2.85948045
583785.2,2.858751,0.0004427419,2.85919374
583991.6000000001,2.868279,0.0004722328,2.86875123
584198.0,2.889806,0.000505261,2.89031126
584404.2999999999,2.925949,0.0005421507,2.92649115
584610.7000000001,2.979273,0.0005831531,2.97985615
584817.0,3.05236,0.0006283807,3.05298838
584920.2,3.097477,0.0006527164,3.09812972
585023.4,3.149003,0.0006782883,3.14968129
585126.6000000001,3.206513,0.0007050399,3.20721804
585229.7,3.270554,0.000733129,3.27128713
585417.7999999999,3.406525,0.000789344,3.40731434
585605.9,3.566134,0.0008552989,3.5669893
585700.0,3.65687,0.0008968096,3.65776681
585794.0,3.755732,0.0009498956,3.7566819
585888.1,3.86626,0.001027663,3.86728766
585935.1000000001,3.928529,0.001085624,3.92961462
585982.1,3.998595,0.001167548,3.99976255
586029.1,4.0818,0.001292238,4.08309224
586052.6,4.131833,0.001382794,4.13321579
586076.1,4.191019,0.001504358,4.19252336
586099.6000000001,4.264038,0.001673043,4.26571104
586123.1,4.358911,0.001916363,4.36082736
586134.9,4.418904,0.002080758,4.42098476
586146.6,4.48981,0.002282763,4.49209276
586158.4,4.576198,0.002537255,4.57873526
586170.1,4.680621,0.002853546,4.68347455
586181.7000000001,4.806944,0.003244673,4.81018867
586193.3,4.959969,0.00372644,4.96369544
586204.9,5.142136,0.004306808,5.14644281
586216.5,5.352496,0.004982076,5.35747808
586239.7000000001,5.825275,0.006504346,5.83177935
586251.3,6.054152,0.007236167,6.06138817
586262.7999999999,6.245283,0.007837192,6.25312019
586268.5,6.319373,0.008063893,6.32743689
586274.2,6.376407,0.008232015,6.38463902
586279.8999999999,6.414509,0.008335279,6.42284428
586285.6,6.432484,0.008369742,6.44085374
586289.0,6.433415,0.008356882,6.44177188
586294.3,6.420391,0.008287526,6.42867853
586299.5,6.391072,0.00816322,6.39923522
586304.7999999999,6.345508,0.007983304,6.3534913
586310.0,6.287019,0.007760108,6.29477911
586320.5,6.135422,0.007196483,6.14261848
586331.0,5.954312,0.006534191,5.96084619
586352.0,5.573756,0.005153056,5.57890906
586362.5,5.400782,0.004524,5.405306
586372.9,5.250571,0.003974112,5.25454511
586381.5,5.143837,0.003579633,5.14741663
586390.1,5.052677,0.003238641,5.05591564
586398.7000000001,4.975952,0.002947122,4.97889912
586407.2999999999,4.912081,0.00269958,4.91478058
586424.5,4.816019,0.002312688,4.81833169
586441.7,4.751753,0.002034202,4.7537872
586458.9,4.70943,0.001830437,4.71126044
586476.1,4.682236,0.001678159,4.68391416
586510.5,4.656592,0.001471523,4.65806352
586560.0,4.656265,0.001299471,4.65756447
586609.3999999999,4.676508,0.001199636,4.67770764
586708.2999999999,4.742101,0.001094587,4.74319559
586906.1,4.892794,0.001004227,4.89379823
587103.9,5.025544,0.0009526457,5.02649665
587301.7000000001,5.127638,0.0009064005,5.1285444
587439.3,5.177042,0.0008734888,5.17791549
587576.8999999999,5.209034,0.0008394012,5.2098734
587714.5,5.224523,0.0008043438,5.22532734
587852.1,5.224925,0.0007687424,5.22569374
587976.7999999999,5.213368,0.0007364341,5.21410443
588101.4,5.189108,0.0007047063,5.18981271
588350.7,5.127653,0.0006424192,5.12829542
588600.0,5.040087,0.0005844883,5.04067149
588849.2,4.938361,0.0005316194,4.93889262
589347.7999999999,4.716834,0.0004444138,4.71727841
589846.3,4.495392,0.0003718005,4.4957638
590205.5,4.344349,0.0003315301,4.34468053
590564.7000000001,4.202666,0.0002982104,4.20296421
590923.8999999999,4.070697,0.0002706205,4.07096762
591283.0,3.94816,0.0002478245,3.94840782
591805.5,3.785202,0.0002219897,3.78542399
592066.7,3.709858,0.0002126398,3.71007064
592327.9,3.63823,0.0002092924,3.63843929
592401.4,3.618766,0.0002123185,3.61897832
592474.9,3.599551,0.0002196262,3.59977063
592511.7,3.59011,0.0002283042,3.5903383
592548.4,3.580876,0.0002452903,3.58112129
592566.7999999999,3.576369,0.0002610645,3.57663006
592576.0,3.574176,0.0002731494,3.57444915
592585.1,3.572086,0.0002907671,3.57237677
592594.3,3.570119,0.0003197245,3.57043872
592598.9,3.569231,0.0003416014,3.5695726
592603.5,3.568444,0.000371265,3.56881527
592608.1,3.567797,0.0004119271,3.56820893
592612.7,3.567346,0.0004679633,3.56781396
592617.3,3.567164,0.0005451997,3.5677092
592621.7999999999,3.567338,0.0006485294,3.56798653
592625.9,3.567894,0.0007741415,3.56866814
592630.0,3.568936,0.0009381661,3.56987417
592634.1000000001,3.570583,0.001150158,3.57173316
592638.2,3.572972,0.00142095,3.57439295
592642.2999999999,3.576251,0.001762415,3.57801342
592646.4,3.580577,0.002187039,3.58276404
592650.5,3.586107,0.00270731,3.58881431
592654.5,3.592801,0.003318227,3.59611923
592658.6000000001,3.601116,0.004060007,3.60517601
592662.7,3.610986,0.00492567,3.61591167
592666.8,3.622446,0.005917983,3.62836398
592670.8,3.635126,0.007005689,3.64213169
592679.0,3.66521,0.009562335,3.67477234
592687.1,3.698548,0.01237834,3.71092634
592697.2999999999,3.74041,0.01591938,3.75632938
592707.5,3.774071,0.01881321,3.79288421
592716.7,3.790459,0.02031496,3.81077396
592722.1,3.792128,0.02056471,3.81269271
592728.0,3.786806,0.02026898,3.80707498
592733.2,3.776184,0.01953591,3.79571991
592738.4,3.760645,0.01841083,3.77905583
592745.4,3.733627,0.01640895,3.75003595
592752.3,3.702637,0.01408632,3.71672332
592756.9,3.680967,0.01245612,3.69342312
592761.5,3.659399,0.01083275,3.67023175
592768.5,3.628228,0.008491742,3.63671974
592775.3999999999,3.600888,0.006451536,3.60733954
592782.4,3.577515,0.004727376,3.58224238
592785.9,3.567569,0.004003362,3.57157236
592789.2999999999,3.558993,0.003386322,3.56237932
592792.8,3.551231,0.002835754,3.55406675
592796.3,3.544474,0.002365171,3.54683917
592799.7999999999,3.538636,0.001967564,3.54060356
592803.2,3.533752,0.001643962,3.53539596
592806.7000000001,3.529438,0.001367679,3.53080568
592810.2,3.525753,0.001141412,3.52689441
592813.7,3.522603,0.0009578211,3.52356082
592817.1,3.519976,0.0008139011,3.5207899
592820.8,3.517518,0.0006892146,3.51820721
592824.5,3.515399,0.0005916366,3.51599064
592828.2000000001,3.513552,0.0005157203,3.51406772
592831.9,3.51192,0.0004568988,3.5123769
592835.6,3.510454,0.0004114143,3.51086541
592839.2999999999,3.509118,0.0003762284,3.50949423
592846.7,3.506718,0.0003276076,3.50704561
592854.1000000001,3.504549,0.0002974279,3.50484643
592861.5,3.502511,0.0002777117,3.50278871
592876.2,3.498658,0.0002538851,3.49891189
592905.7,3.491229,0.0002291098,3.49145811
592935.2,3.483967,0.0002154594,3.48418246
592994.2000000001,3.469697,0.0002007955,3.4698978
593053.2,3.455667,0.0001930583,3.45586006
593171.2999999999,3.427966,0.0001839532,3.42814995
593289.3,3.400875,0.0001787782,3.40105378
593761.5,3.297552,0.0001679051,3.29771991
594206.0,3.207472,0.0001627652,3.20763477
594650.4,3.124681,0.0001609446,3.12484194
594983.7,3.068292,0.0001619763,3.06845398
595317.0,3.018436,0.000165586,3.01860159
595650.2999999999,2.978019,0.0001726314,2.97819163
595983.6,2.952625,0.0001846208,2.95280962
596187.4,2.948853,0.0001954671,2.94904847
596391.1,2.958946,0.0002101086,2.95915611
596493.0,2.971068,0.0002192545,2.97128725
596594.7999999999,2.989318,0.000229894,2.98954789
596696.7,3.015128,0.0002423166,3.01537032
596798.5,3.050203,0.000256821,3.05045982
596894.0,3.093536,0.0002726805,3.09380868
596989.4,3.149187,0.0002910785,3.14947808
597084.7999999999,3.219942,0.0003124578,3.22025446
597180.2000000001,3.309171,0.0003373032,3.3095083
597275.6,3.420788,0.0003661186,3.42115412
597323.3,3.486331,0.0003821626,3.48671316
597371.0,3.559197,0.0003993798,3.55959638
597418.7,3.639888,0.0004177975,3.6403058
597466.3999999999,3.728565,0.0004373879,3.72900239
597514.1000000001,3.826283,0.0004582273,3.82674123
597561.8,3.933804,0.0004803333,3.93428433
597634.4,4.116263,0.0005161474,4.11677915
597707.0,4.3214,0.0005541075,4.32195411
597779.6,4.548722,0.0005933106,4.54931531
597852.1,4.790618,0.0006324827,4.79125048
597997.2,5.293987,0.0007031321,5.29469013
598069.7999999999,5.532126,0.0007299535,5.53285595
598142.3,5.741605,0.000747984,5.74235298
598190.7,5.858759,0.0007542679,5.85951327
598239.0,5.953503,0.0007555817,5.95425858
598275.2999999999,6.008607,0.0007532598,6.00936026
598311.6000000001,6.049166,0.0007481536,6.04991415
598347.9,6.07493,0.0007403879,6.07567039
598384.2000000001,6.086028,0.0007301486,6.08675815
598427.3,6.080834,0.0007151079,6.08154911
598470.3999999999,6.057002,0.0006973777,6.05769938
598513.5,6.016359,0.0006774635,6.01703646
598556.6,5.961024,0.0006558796,5.96167988
598642.8,5.814207,0.0006096529,5.81481665
598728.9,5.637838,0.000562312,5.63840031
598901.2999999999,5.249904,0.0004728309,5.25037683
599073.6,4.874913,0.0003975218,4.87531052
599156.8,4.709585,0.0003669309,4.70995193
599240.0,4.556329,0.0003398145,4.55666881
599323.2,4.415239,0.0003158668,4.41555487
599406.4,4.285862,0.0002947527,4.28615675
599489.6,4.167448,0.0002761394,4.16772414
599572.8,4.059116,0.0002597178,4.05937572
599656.0,3.959943,0.0002452076,3.96018821
599739.2000000001,3.86903,0.0002323606,3.86926236
599845.1,3.763939,0.0002180763,3.76415708
599951.0,3.669287,0.0002057587,3.66949276
600056.9,3.583688,0.0001950938,3.58388309
600162.8,3.505948,0.0001858246,3.50613382
600374.6,3.370445,0.0001707214,3.37061572
600586.3999999999,3.255248,0.0001590035,3.255407
600737.7000000001,3.183119,0.0001522838,3.18327128
600889.0,3.117829,0.0001466638,3.11797566
601191.5,3.003579,0.0001380791,3.00371708
601494.1,2.906353,0.0001325088,2.90648551
601796.6,2.821851,0.0001299572,2.82198096
601993.2999999999,2.772575,0.0001306702,2.77270567
602190.0,2.727384,0.0001350792,2.72751908
602288.3999999999,2.706481,0.0001400801,2.70662108
602386.7000000001,2.687072,0.0001487422,2.68722074
602485.0,2.669902,0.0001648424,2.67006684
602534.2000000001,2.662843,0.0001787384,2.66302174
602583.3,2.657435,0.0001993561,2.65763436
602610.8,2.655572,0.0002158748,2.65578787
602638.2000000001,2.655052,0.0002381338,2.65529013
602665.6,2.656488,0.0002689725,2.65675697
602693.0,2.660974,0.0003132909,2.66128729
602706.7999999999,2.665007,0.0003434875,2.66535049
602720.5,2.670747,0.000381194,2.67112819
602734.2,2.678899,0.0004296478,2.67932865
602747.9,2.690524,0.0004935901,2.69101759
602761.6,2.707361,0.0005807982,2.7079418
602775.3,2.732388,0.0007045677,2.73309257
602782.2000000001,2.749602,0.0007874804,2.75038948
602789.0,2.770754,0.0008878875,2.77164189
602795.9,2.797674,0.001014134,2.79868813
602802.7000000001,2.831056,0.001169139,2.83222514
602811.2,2.885048,0.001417635,2.88646564
602819.7,2.956358,0.001743417,2.95810142
602828.2000000001,3.04912,0.002164907,3.05128491
602836.7,3.166925,0.002698108,3.16962311
602845.2,3.311711,0.003351613,3.31506261
602853.7000000001,3.482392,0.00412053,3.48651253
602862.2000000001,3.673576,0.004980725,3.67855673
602870.7,3.874806,0.005885484,3.88069148
602880.5,4.099219,0.006894352,4.10611335
602890.2000000001,4.286681,0.007737837,4.29441884
602895.1,4.359419,0.008065803,4.3674848
602899.9,4.412433,0.008305606,4.42073861
602904.8,4.445673,0.008457181,4.45413018
602909.6000000001,4.456389,0.008508143,4.46489714
602915.0,4.442031,0.008447591,4.45047859
602920.2999999999,4.40143,0.008269883,4.40969988
602925.7,4.335114,0.007977532,4.34309153
602931.0,4.248699,0.007595492,4.25629449
602936.4,4.143059,0.007127823,4.15018682
602941.7000000001,4.02668,0.00661226,4.03329226
602952.3,3.774833,0.005496275,3.78032928
602961.8,3.55032,0.004501804,3.5548218
602971.2000000001,3.348024,0.003606664,3.35163066
602980.6,3.175569,0.002844879,3.17841388
602990.0,3.036062,0.002230235,3.03829224
602999.3999999999,2.927592,0.001754148,2.92934615
603008.8,2.845488,0.001395715,2.84688372
603018.2,2.784198,0.001130135,2.78532814
603027.6,2.738511,0.0009341417,2.73944514
603035.3,2.709673,0.0008118729,2.71048487
603042.9,2.686837,0.0007162754,2.68755328
603050.6,2.668009,0.000638614,2.66864761
603058.2,2.652651,0.000576329,2.65322733
603073.5,2.628604,0.0004815154,2.62908552
603088.7999999999,2.610689,0.0004139768,2.61110298
603104.1,2.596701,0.0003638803,2.59706488
603119.4,2.585369,0.0003255603,2.58569456
603134.7000000001,2.575913,0.0002955493,2.57620855
603149.9,2.567877,0.000271729,2.56814873
603180.5,2.554507,0.0002361456,2.55474315
603211.1,2.543571,0.0002112163,2.54378222
603241.7,2.534178,0.0001929841,2.53437098
603272.2000000001,2.525875,0.000179356,2.52605436
603318.1,2.514758,0.0001646467,2.51492265
603364.0,2.504675,0.0001541951,2.5048292
603455.7000000001,2.486333,0.0001403372,2.48647334
603547.3999999999,2.469598,0.0001322138,2.46973021
603639.1,2.453815,0.0001270465,2.45394205
603822.6,2.423817,0.0001205211,2.42393752
604006.0,2.395562,0.0001171058,2.39567911
604739.7,2.293872,0.000113033,2.29398503
605598.9,2.193327,0.0001142284,2.19344123
606028.5,2.150776,0.0001159163,2.15089192
606458.0,2.113024,0.000118078,2.11314208
606887.6,2.081838,0.0001207334,2.08195873
607317.2,2.056194,0.0001237317,2.05631773
607746.8,2.03675,0.000127074,2.03687707
608176.3,2.026811,0.0001308192,2.02694182
608469.4,2.026199,0.0001335798,2.02633258
608762.4,2.029856,0.0001364483,2.02999245
609055.5,2.037682,0.0001394153,2.03782142
609348.5,2.052694,0.0001425077,2.05283651
609641.6,2.073587,0.0001456645,2.07373266
609934.6,2.099581,0.000148862,2.09972986
610227.7000000001,2.133594,0.0001520906,2.13374609
610520.7000000001,2.17527,0.0001552938,2.17542529
610813.7999999999,2.222822,0.0001584571,2.22298046
611106.7999999999,2.278341,0.0001615344,2.27850253
611399.9,2.342857,0.000164444,2.34302144
611692.9,2.413284,0.0001672037,2.4134512
611986.0,2.490695,0.0001697647,2.49086476
612279.0,2.576788,0.0001719717,2.57695997
612865.0,2.76379,0.0001755612,2.76396556
613291.2999999999,2.91264,0.0001771706,2.91281717
613717.5,3.067895,0.0001778794,3.06807288
614889.7,3.497221,0.0001749748,3.49739597
615475.8,3.696074,0.000171162,3.69624516
616061.9,3.872957,0.0001660125,3.87312301
616648.0,4.026176,0.0001600096,4.02633601
617234.1,4.150383,0.0001534116,4.15053641
617527.2000000001,4.203192,0.0001500077,4.20334201
617820.2000000001,4.24746,0.0001465803,4.24760658
618406.2999999999,4.320386,0.0001397756,4.32052578
619045.7000000001,4.37183,0.0001326524,4.37196265
619685.1,4.402248,0.0001259593,4.40237396
620324.5,4.412434,0.0001198927,4.41255389
620963.7999999999,4.409078,0.0001144098,4.40919241
621665.6000000001,4.390879,0.0001092412,4.39098824
622367.2999999999,4.363885,0.0001047723,4.36398977
623770.7,4.291269,9.799563e-05,4.291367
625174.1,4.20655,9.383116e-05,4.20664383
626577.5,4.119288,9.201091e-05,4.11938001
628360.8,4.013215,9.290164e-05,4.0133079
630144.0,3.917911,9.732744e-05,3.91800833
631927.2000000001,3.837184,0.0001057412,3.83728974
633710.4,3.775155,0.0001191749,3.77527418
635331.5,3.740673,0.0001373847,3.74081038
636223.1000000001,3.733594,0.0001506724,3.73374467
637114.7000000001,3.737448,0.0001669337,3.73761493
638006.3,3.755023,0.0001868435,3.75520984
638897.9,3.790249,0.0002112947,3.79046029
639789.1,3.848773,0.0002414626,3.84901446
640234.7000000001,3.888524,0.0002590052,3.88878301
640680.2000000001,3.937168,0.0002785377,3.93744654
641125.7999999999,3.994763,0.0002999968,3.995063
641571.4,4.063689,0.0003237763,4.06401278
642017.0,4.144618,0.0003498738,4.14496787
642462.5,4.238044,0.0003782189,4.23842222
642986.6,4.367472,0.0004147403,4.36788674
643510.7,4.517845,0.0004541064,4.51829911
644034.8,4.687339,0.0004955261,4.68783453
644558.7999999999,4.877238,0.0005377879,4.87777579
645606.9,5.286169,0.0006171245,5.28678612
646131.0,5.489744,0.0006487829,5.49039278
646655.0,5.6777,0.0006719808,5.67837198
647157.2,5.830289,0.0006834774,5.83097248
647659.4,5.952545,0.0006850925,5.95323009
648057.8999999999,6.024127,0.0006789707,6.02480597
648456.4,6.076099,0.0006675979,6.0767666
649253.4,6.143594,0.0006353339,6.14422933
649651.8999999999,6.176956,0.0006185896,6.17757459
650050.4,6.224007,0.0006038919,6.22461089
650448.9,6.296411,0.0005933351,6.29700434
650847.3999999999,6.409153,0.0005893779,6.40974238
651127.6,6.514495,0.0005910418,6.51508604
651407.7000000001,6.632958,0.0005952975,6.6335533
651687.9,6.746468,0.000599616,6.74706762
651968.0,6.829847,0.0006012004,6.8304482
652093.5,6.847717,0.0005997395,6.84831674
652219.0,6.848962,0.0005963564,6.84955836
652411.7000000001,6.81499,0.0005869637,6.81557696
652604.3,6.737078,0.0005724486,6.73765045
652796.9,6.620928,0.0005535916,6.62148159
652989.5,6.474894,0.0005316099,6.47542561
653374.8,6.142259,0.0004855923,6.14274459
653760.0,5.82221,0.0004501437,5.82266014
653904.2000000001,5.718813,0.0004448448,5.71925784
654072.3,5.61937,0.000452393,5.61982239
654156.4,5.583477,0.0004674473,5.58394445
654240.4,5.564221,0.0004982841,5.56471928
654297.5,5.567938,0.0005367022,5.5684747
654354.5,5.597603,0.0006036369,5.59820664
654383.1,5.629086,0.0006561107,5.62974211
654411.6,5.678288,0.0007291293,5.67901713
654440.1,5.754257,0.0008337281,5.75509073
654454.4,5.806564,0.0009031373,5.80746714
654468.6,5.870635,0.0009866553,5.87162166
654485.0,5.962522,0.001104797,5.9636268
654501.2999999999,6.075413,0.001248589,6.07666159
654517.7,6.211385,0.001420972,6.21280597
654534.0,6.365376,0.001616118,6.36699212
654566.7,6.68525,0.002025132,6.68727513
654583.0,6.811583,0.002191061,6.81377406
654591.2000000001,6.856982,0.002252892,6.85923489
654599.3,6.886807,0.00229586,6.88910286
654606.9,6.899845,0.002318029,6.90216303
654614.5,6.897776,0.002321737,6.90009774
654628.2,6.856565,0.00228223,6.85884723
654641.8,6.773464,0.002190396,6.7756544
654655.5,6.658388,0.002057939,6.66044594
654669.1,6.526603,0.00190304,6.52850604
654696.3999999999,6.259703,0.001582914,6.26128591
654710.1,6.142455,0.001439638,6.14389464
654723.7000000001,6.043094,0.001316419,6.04441042
654744.6,5.925166,0.001166322,5.92633232
654765.5,5.846087,0.001059928,5.84714693
654786.4,5.79998,0.0009898391,5.80096984
654807.2000000001,5.781665,0.0009492355,5.78261424
654823.9,5.784514,0.0009342022,5.7854482
654846.7,5.811945,0.0009356677,5.81288067
654869.4,5.866132,0.0009604344,5.86709243
654892.2000000001,5.949099,0.001008314,5.95010731
654914.9,6.062769,0.001079652,6.06384865
654937.7,6.210753,0.001176081,6.21192908
654960.4,6.392268,0.001296521,6.39356452
654983.2,6.604195,0.001438376,6.60563338
655005.9,6.831044,0.001590813,6.83263481
655026.0,7.025295,0.001721514,7.02701651
655046.0,7.187997,0.001830975,7.18982798
655056.1,7.250507,0.001872997,7.25238
655066.1,7.295541,0.001903241,7.29744424
655076.1000000001,7.321582,0.001920692,7.32350269
655086.1,7.327191,0.001924398,7.3291154
655102.2,7.29234,0.00190089,7.29424089
655118.3,7.206463,0.00184319,7.20830619
655134.4,7.078058,0.001757103,7.0798151
655150.4,6.920224,0.001651502,6.9218755
655214.6,6.219056,0.001185285,6.22024129
655236.0,6.018465,0.001053111,6.01951811
655257.3,5.846361,0.0009404009,5.8473014
655278.7,5.699967,0.0008452263,5.70081223
655300.0,5.577456,0.0007662602,5.57822226
655321.4,5.473934,0.0007001914,5.47463419
655342.7,5.386921,0.000645282,5.38756628
655364.0,5.312973,0.000599207,5.31357221
